658,654,4
659,606,5
682,654,4
665,620,3
606,662,4
643,663,4
659,604,4
634,628,4
617,604,2
694,632,4
663,678,2
697,682,2
606,652,3
670,657,5
625,640,3
683,690,4
694,659,4
674,685,3
608,694,3
655,662,2
694,614,4
694,604,4
629,690,2
639,615,5
606,685,3
617,675,4
627,697,5
666,632,4
653,654,2
666,616,3
639,651,4
606,655,4
661,684,3
650,636,3
625,655,3
683,682,1
693,606,4
650,644,3
682,659,1
625,603,4
632,684,5
645,660,3
645,673,3
608,606,5
655,605,3
648,678,3
650,661,3
665,685,2
670,659,5
605,678,1
665,699,4
629,651,5
693,651,3
660,640,1
643,639,4
615,638,5
666,613,5
664,631,4
698,654,1
617,615,3
618,609,4
690,684,4
620,623,4
617,670,1
615,678,1
645,664,4
622,674,2
698,625,3
621,686,5
638,685,4
600,679,2
613,632,3
655,653,3
648,619,3
617,646,4
629,655,5
653,658,2
681,690,4
655,655,3
691,631,4
653,657,4
663,682,3
630,687,3
621,676,3
698,648,4
677,678,4
666,607,4
670,611,5
606,678,3
653,638,1
650,662,3
608,603,5
655,644,3
643,679,3
642,679,2
650,603,4
645,616,3
694,673,4
682,631,3
663,655,4
630,640,1
677,687,4
617,635,4
670,606,4
694,660,3
664,627,1
682,685,3
682,657,4
642,651,4
655,642,3
618,699,3
694,648,5
666,647,5
606,684,3
648,637,2
694,663,4
665,660,4
643,673,4
682,660,2
650,622,3
682,683,2
664,664,4
643,674,3
665,631,2
619,685,3
664,655,3
642,628,3
655,636,3
695,682,1
639,655,3
665,687,2
621,625,4
682,627,4
642,622,4
659,693,4
648,665,2
683,609,3
643,631,3
634,678,2
669,664,4
643,659,5
663,693,4
654,638,4
640,693,5
646,678,3
694,606,4
698,606,2
693,664,2
625,678,3
639,647,3
659,642,2
617,672,3
669,647,5
698,662,2
606,619,4
690,655,4
634,676,4
600,665,5
664,692,3
618,660,3
627,679,3
635,682,2
682,696,4
637,676,3
666,663,4
682,628,4
661,657,4
655,645,3
632,693,2
664,611,5
693,697,4
655,658,3
693,649,2
682,678,1
632,679,4
637,685,3
654,689,3
660,657,2
643,629,3
694,657,4
663,696,3
655,657,3
671,679,3
639,661,4
622,665,2
694,630,3
666,640,4
671,686,3
650,620,2
605,619,4
611,680,4
670,603,5
676,687,1
627,665,3
699,619,2
632,609,3
639,604,4
617,656,4
655,640,2
681,682,1
659,603,5
618,651,5
621,692,4
628,690,5
691,604,5
699,685,3
653,631,2
659,660,3
664,654,5
624,690,4
691,672,1
651,683,3
694,603,4
650,633,4
674,678,3
645,656,4
634,690,3
650,658,3
666,657,4
648,635,2
655,660,2
618,679,1
624,619,3
653,659,1
627,628,4
643,685,3
666,654,5
620,676,3
643,665,3
627,655,4
653,679,2
622,625,3
641,657,4
655,650,3
618,693,3
640,691,4
626,681,1
661,631,3
653,642,1
660,658,1
669,614,4
629,693,5
664,657,5
629,658,4
694,665,4
693,685,4
682,686,4
666,644,3
631,682,2
645,641,5
642,673,2
653,684,5
655,638,4
690,629,1
639,662,2
655,686,2
653,628,4
664,642,4
615,699,3
663,628,4
667,660,4
653,693,1
659,610,3
623,603,4
645,654,5
643,656,4
655,676,2
650,625,3
666,653,4
699,683,3
617,653,4
686,654,5
606,651,4
682,684,3
648,629,4
666,660,4
653,670,1
626,678,1
649,678,3
666,650,5
682,672,2
667,694,4
610,607,5
639,694,5
608,690,4
655,674,3
648,684,4
698,613,5
655,607,4
625,654,3
693,632,5
617,611,4
610,673,4
694,605,4
691,650,5
643,603,5
608,611,3
653,686,2
629,632,3
666,696,3
655,695,3
660,675,3
655,699,2
617,668,4
650,670,3
653,692,2
642,609,3
648,663,1
694,661,5
650,628,3
659,611,4
650,604,3
645,653,5
632,685,2
663,676,3
648,692,4
682,625,3
618,633,3
611,690,3
651,690,3
606,637,3
660,652,4
604,672,1
669,649,4
682,693,3
624,696,4
666,646,3
683,626,3
653,619,3
617,674,3
620,627,5
666,651,5
663,685,4
698,640,2
659,609,4
691,692,5
655,639,3
693,611,4
624,689,3
661,652,2
637,619,2
650,601,3
690,636,4
690,642,3
650,642,3
627,690,5
659,655,4
633,654,3
655,603,4
650,639,3
671,654,3
617,671,4
634,696,4
653,620,3
693,654,3
642,660,3
629,699,3
615,666,2
669,654,5
650,614,3
627,693,2
625,652,4
686,603,5
620,699,5
660,679,2
615,683,1
698,607,2
693,636,1
627,658,3
695,678,4
683,678,1
669,657,5
613,603,5
655,673,3
648,633,3
632,633,4
634,685,4
683,607,5
693,662,4
658,628,3
648,671,3
627,660,4
627,684,4
635,688,2
682,692,3
645,674,3
666,692,3
619,684,4
648,603,5
666,649,3
659,616,4
632,651,5
693,628,4
655,690,2
650,657,4
666,655,4
663,652,4
615,629,4
661,665,3
650,602,4
650,635,3
601,660,3
642,686,5
660,636,2
666,642,5
669,603,5
659,673,4
683,683,3
639,673,4
645,650,5
698,663,1
643,630,3
610,606,5
606,692,5
655,649,3
640,689,4
643,655,4
655,692,3
664,660,3
626,680,1
659,657,5
618,628,2
